doc_id,pb_folder,source_folder,filter_reason,language,language_confidence,abstract_length,clean_abstract_length,file_name
ac4d4c00b01e,5 - Global Freshwater Use,No SDG,abstract_too_short<500,en,0.9999962350324516,237,237,RNA_DNA ratios as a proxy of egg production rates of Acartia.pdf
b427a7866e09,5 - Global Freshwater Use,SDG13,abstract_too_short<500,en,0.9999966471860589,453,453,"Assessing the Human Health Benefits of Climate Mitigation, Pollution Prevention, and Biodiversity Preservation.pdf"
524334066c0f,5 - Global Freshwater Use,No SDG,abstract_too_short<500,en,0.9999937466500136,332,332,"Application of Electrodialysis Desalination Technique of the Red Seawater to Utilize in Aquacultural, Industrial, Agricultural and Municipal Usages.pdf"
02a522e9b109,5 - Global Freshwater Use,No SDG,abstract_too_short<500,en,0.9999955383023084,230,230,Siberian Lena River hydrologic regime and recent change.pdf
17eb5f7826ad,5 - Global Freshwater Use,No SDG,abstract_too_short<500,en,0.999993844865488,234,234,N_P_Si nutrient export ratios and ecological consequences in coastal seas evaluated by the ICEP approach.pdf
da95dfe229ec,5 - Global Freshwater Use,No SDG,abstract_too_short<500,en,0.9999968467885516,346,346,Internal secular variability in an ocean general circulation model.pdf
31e6708474a8,5 - Global Freshwater Use,No SDG,abstract_too_short<500,en,0.9999954789164196,264,264,Atmospheric-methane source and sink sensitivity analysis using Gaussian process emulation.pdf
0473ab551ece,5 - Global Freshwater Use,No SDG,abstract_too_short<500,en,0.9999959887935423,289,289,Analysis of global Aeromonas veronii genomes provides novel information on source of infection and virulence in human gastrointestinal diseases.pdf
f3943744704f,5 - Global Freshwater Use,No SDG,abstract_empty|language_unknown,,0.0,0,0,Global-scale analysis of river flow alterations due to water withdrawals and reservoirs.pdf
d77873e693e0,5 - Global Freshwater Use,No SDG,abstract_too_short<500,en,0.9999968690793593,296,296,The diversity of microbes_ resurgence of the phenotype.pdf
6fa69e1a923c,5 - Global Freshwater Use,SDG14,abstract_too_short<500,en,0.9999975875489182,233,233,Eddy characteristics in the eastern South Pacific.pdf
7b60a1d336e7,6 - Land System Change,No SDG,abstract_too_short<500,en,0.9999968650567856,422,422,Evaluation and Prediction of Ecosystem Service Value in the Zhoushan Islands Based on LUCC.pdf
f10a65aa59ef,6 - Land System Change,No SDG,abstract_too_short<500,en,0.999996604307182,367,367,Food Production and Family Labour in Southern Malawi_ the Shire Highlands and Upper Shire Valley in the Early Colonial Period.pdf
76040c456027,6 - Land System Change,No SDG,abstract_too_short<500,en,0.8571395250595459,220,220,A Study On The Land Use Plan Presented In The Masterplan Of Sapporo City And The Changes Of The Land Use Planning System Toward Its Realization.pdf
fd982e924957,6 - Land System Change,SDG10,abstract_too_short<500,en,0.9999973844379962,446,446,The Philosophical Significance of Revolution_ Is a Revolution in Being Imaginable_.pdf
61ec11abeb0a,6 - Land System Change,SDG7,abstract_too_short<500,en,0.9999962506975906,445,445,Power Management Strategy of Hybrid Electric Vehicles Based on Quadratic Performance Index.pdf
ea23c0560274,6 - Land System Change,No SDG,abstract_too_short<500,en,0.9999962920457496,368,368,"Factor Prices and Technical Change in Agricultural Development_ The United States and Japan, 1880-1960.pdf"
643e18eb55bd,6 - Land System Change,No SDG,abstract_empty|language_unknown,,0.0,0,0,Shaping the World Economy_ Suggestions for an International Economic Policy..pdf
bdbe6da4e37a,6 - Land System Change,SDG7,abstract_too_short<500,en,0.9999946334413764,295,295,Large-scale transport of PM2.5 in the lower troposphere during winter cold surges in China.pdf
5d9634f00745,6 - Land System Change,No SDG,abstract_too_short<500,en,0.9999972580776536,293,293,Income Distribution and Macroeconomics.pdf
f4f9a0718907,6 - Land System Change,No SDG,abstract_too_short<500,en,0.9999984812634892,464,464,On the state dependency of the equilibrium climate sensitivity during the last 5 million years.pdf
82e385db72bf,6 - Land System Change,No SDG,abstract_too_short<500,en,0.999997186205008,230,230,Declining Agricultural Productivity and Global Food Security.pdf
5b7a27ac67c0,6 - Land System Change,No SDG,abstract_too_short<500,en,0.999998090762503,250,250,Ethnic-based federalism and ethnicity in Ethiopia_ reassessing the experiment after 20 years.pdf
c19465a6f1e8,6 - Land System Change,No SDG,abstract_too_short<500,en,0.9999964928204516,296,296,"Neo-cadastres_ innovative solution for land users without state based land rights, or just reflections of institutional isomorphism_.pdf"
103f9db9a18e,6 - Land System Change,No SDG,abstract_too_short<500,en,0.9999967066762848,390,390,"Identification of sensitive indicators to assess the interrelationship between soil quality, management practices and human health.pdf"
b869164153cb,6 - Land System Change,No SDG,abstract_too_short<500,en,0.9999952965652033,241,241,The EU-FP7 ERA-CLIM2 Project Contribution to Advancing Science and Production of Earth System Climate Reanalyses.pdf
dbd6c72cd37b,6 - Land System Change,SDG7,abstract_too_short<500,en,0.99999768239239,363,363,Seasonal Correction of Offshore Wind Energy Potential due to Air Density_ Case of the Iberian Peninsula.pdf
8bcd8f4ff779,6 - Land System Change,No SDG,abstract_too_short<500,en,0.9999954284255834,349,349,Impacts of land tenure arrangements on the adaptive capacity of marginalized groups_ The case of Ghana’s Ejura Sekyedumase and Bongo districts.pdf
b68bd4348e6d,6 - Land System Change,SDG11,abstract_too_short<500,en,0.9999962499000068,125,125,MM5 simulations of a SCOS97-NARSTO episode.pdf
e739ae246a18,6 - Land System Change,No SDG,abstract_too_short<500,en,0.9999982859023976,452,452,Long-term trends of rainfall and runoff regime in upper Otava River basin.pdf
ddca028d54b3,6 - Land System Change,No SDG,abstract_too_short<500,en,0.999997307152436,286,286,Ascophyllum nodosum Seaweed Extract Alleviates Drought Stress in Arabidopsis by Affecting Photosynthetic Performance and Related Gene Expression.pdf
1710172c2f61,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.999996269524334,447,447,Reports and Discussions.pdf
1636c0614786,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999965100944148,335,335,"Island Studies Journal, 17(1), Book Reviews.pdf"
58dfba08b23a,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999964451301367,236,236,Ethical perspectives on the environmental impact of property development.pdf
32235b909983,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999979745913716,227,227,Glass_steel_clay interactions in a simulated radioactive waste geological disposal system.pdf
349d47d7200e,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.8571408547214923,280,280,Balancing conservation and economic gain_ a dynamic programming approach.pdf
9242f23ac59e,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999963038971804,333,333,"Animals, Relations, and the Laissez-Faire Intuition.pdf"
d25743e1cada,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.999997087458816,395,395,Environmental integration and multi-faceted international dimensions of EU law_ Unpacking the EUs 2009 climate and energy package.pdf
c15e1dfb4289,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999966306309982,456,456,Disasters in ‘development’ contexts_ Contradictions and options for a preventive approach.pdf
8544f57677e3,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999938692623316,308,308,Using Multispectral Images to Establish Land Categories.pdf
30b2e975bd0f,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999971954842808,258,258,Die Zukunft der Endlagerung_ Was sind die Entwicklungen und Herausforderungen nach einer Standortentscheidung.pdf
84b81c10fa22,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999969335770308,329,329,"Indigeneity, Colonial History and Truth.pdf"
10076c772cc3,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999978898888248,124,124,Redefining the concept of security from the aspect of modern imigrations.pdf
e034eae8c2fd,7 - Biosphere Integrity,No SDG,language_not_english:es,es,0.9999968426143446,2467,2467,Principles Of Higher Education Development In Works Of Russian Philosophers And Scientists Of 20th Century.pdf
eb62900f32b4,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999969601237207,344,344,Preliminary thoughts on the application of thermodynamics to the development of sustainability criteria.pdf
6393810c2b67,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999958564798856,271,271,"Phenomics for photosynthesis, growth and reflectance in Arabidopsis thaliana reveals circadian and long-term fluctuations in heritability.pdf"
a4069cbc6d6b,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.999996034165838,221,221,Seasonal Boundary Dynamics Of A Groundwater Surface Water Ecotone.pdf
88b12ced90b6,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999976185984129,275,275,Is Sinology a Science_.pdf
e0072bb7d4ce,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999947921105016,316,316,A tribute to Christian Körner for his 25 years of service on the Oecologia editorial board.pdf
9cb166ac759f,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999965211275056,273,273,Disentangling the practice of landscape approaches_ a Q-method analysis on experiences in socio-ecological production landscapes and seascapes.pdf
f6cd89379721,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.999995085393305,335,335,The Significance of National Wildlife Refuges in the Development of U.S. Conservation Policy.pdf
d0182fe4df8d,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999938692623316,308,308,Adverse Effects_ Thirteen Homeowners Near A Blasting Quarry Bought Out By Quarry Owner.pdf
2d10a4fd4133,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999976839766752,366,366,Law and Aesthetics in the Anthropocene_ From the Rights of Nature to the Aesthesis of Obligations.pdf
c42144103c2d,7 - Biosphere Integrity,No SDG,language_low_confidence:0.57,en,0.5714273067113057,644,644,"Climate Realism, Eco-dystopia and Aesthetic of Resilience in Maja Lunde's The End of the Ocean and Diane Cook's The New Wilderness.pdf"
a0bf6d5dbb2a,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999973584069674,255,255,Survival of the fittest author.pdf
0302916a14ee,7 - Biosphere Integrity,No SDG,language_not_english:fr,fr,0.5714287384516856,2017,2017,"Kakila database_ Towards a FAIR community approved database of cetacean presence in the waters of the Guadeloupe Archipelago, based on citizen science.pdf"
f35c93e2c04f,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999979763781106,397,397,Some economic aspects of reducing americium production in a two-component system of thermal and fast reactors.pdf
b2f5c867cc6d,7 - Biosphere Integrity,SDG13,abstract_too_short<500,en,0.9999979341355708,400,400,Innovations and limits in methods of forecasting global environmental change.pdf
968a9ba9e0ee,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999982161590586,382,382,Ccs操業におけるモニタリング計画の課題と取り組み.pdf
27172cdb1440,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.999995347547134,294,294,"Rangelands of Band-e-Amir National Park and Ajar Provisional Wildlife Reserve, Afghanistan.pdf"
505f55d5b5a2,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999974458211948,259,259,Phylogenetic diversity of microorganisms in subseafloor crustal fluids from Holes 1025C and 1026B along the Juan de Fuca Ridge flank.pdf
ebaca027d7f6,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999964854613802,172,172,Development of rural areas in Ukraine through the prism of experience of developed countries_ ecological and social aspects.pdf
c1a391e9f073,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999976256974944,364,364,"Benefits, challenges and opportunities of corporate sustainability.pdf"
9704445f6028,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999952439013212,472,472,Integrated Multiscale Method for Obtaining Accurate Forest Surface Area Statistics over Large Areas.pdf
3137c90f60c1,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999950714131364,289,289,"Evaluation of the Sustainable Development of Macau, Based on the BP Neural Network.pdf"
96c79d6e43ba,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.8571408101242782,249,249,"Targeted metatranscriptomics of compost-derived consortia reveals a GH11 exerting an unusual exo-1,4-β-xylanase activity.pdf"
31d4a72f9d6f,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.999997642489756,373,373,The role and significance of environmental safety in the system of ensuring the state’s economic security.pdf
0f11125f1b80,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999948531559572,320,320,"A Large Drop in Atmospheric 14 C_ 12 C and Reduced Melting in the Younger Dryas, Documented with 230 Th Ages of Corals.pdf"
5b0bb04b8553,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999956008468496,237,237,Implementation of the Strictliability Principle in Enforcement of Environmental Civil Case Laws and Settlement of Their Execution in Indonesia.pdf
4b54d04b798a,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999955328690484,253,253,Assessing the Degree of Sustainability in Extractive Reserves in the Amazon Biome Using the Fuzzy Logic Tool for Decision Making.pdf
970b02818e0e,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999953207177934,265,265,Tourism Village Management in Bali by Traditional Villages Based on Local Wisdom in the New Normal Era.pdf
0f3423a69901,7 - Biosphere Integrity,No SDG,abstract_too_short<500|language_not_english:pt,pt,0.9999960752279614,165,165,Revista Completa.pdf
ee5e8ed6aa50,7 - Biosphere Integrity,No SDG,abstract_too_short<500,en,0.9999949296485956,433,433,A Study on the Rationality of Land Use Change in the Dianchi Basin during the Last 40 Years under the Background of Lake Revolution.pdf
e8ac38dcd4f6,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999980231623165,154,154,Text Classification Algorithms_ A Survey.pdf
c3415cf6db6c,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999955919090986,295,295,Correction to_ Novel data augmentation for named entity recognition.pdf
41ca068d9e38,8 - Novel Entities,SDG12,abstract_too_short<500,en,0.9999970745975688,490,490,_A Knowledge–Based Approach to Systematization of Life Processes_.pdf
b6bf1ff131fa,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999982640443316,128,128,Knowledge Representation Learning with Contrastive Completion Coding.pdf
60e5279a3bee,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.999994868814426,362,362,"Molecular profiling and anti-infective potency of endophytic actinomycetes inhabiting Madhuca insignis Radlk., from Western Ghats of India.pdf"
99f2cb07200d,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999944807289436,462,462,Gene editing using CRISPR_Cas9_ implications for dual-use and biosecurity.pdf
4c59c898e3d7,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.999996696995732,264,264,Progressive Sarcopenia Correlates with Poor Response and Outcome to Immune Checkpoint Inhibitor Therapy.pdf
fdbdf3a12b63,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.999996765067289,138,138,Knowledge Graph and Text Jointly Embedding.pdf
7637b7f51c56,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999975806750632,364,364,Comparing neural models for nested and overlapping biomedical event detection.pdf
0b7a68d1a06a,8 - Novel Entities,SDG13,abstract_too_short<500,en,0.9999964596094713,256,256,A diagnostic interface for the ICOsahedral Non-hydrostatic (ICON) modelling framework based on the Modular Earth Submodel System (MESSy v2.50).pdf
762d789f17fe,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.999996387652526,446,446,The transcriptomes of novel marmoset monkey embryonic stem cell lines reflect distinct genomic features.pdf
b9ff21016076,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999951000456816,420,420,Nuclear heparanase-1 activity suppresses melanoma progression via its DNA-binding affinity.pdf
e55ca928cbd7,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999978912274758,122,122,Type-aware Embeddings for Multi-Hop Reasoning over Knowledge Graphs.pdf
a2f98caf3a74,8 - Novel Entities,SDG2,abstract_too_short<500,en,0.9999950595275758,217,217,Development and evaluation of 4WSS electric-driven chassis for high-clearance sprayer.pdf
e5bd843aed5a,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.999996860224331,411,411,Rapid Manufacturing And Rapid Tooling With Layer Manufacturing Lm Technologies State Of The Art And Future Perspectives.pdf
ccf2d83e08c2,8 - Novel Entities,No SDG,language_not_english:ru,ru,0.999996246996997,5854,5854,Images of Buddhist entities in L. A. Yuzefovich’s novel Campaign to Bar-Khoto.pdf
3cb26570b544,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999972559969592,274,274,"After Libra, Digital Yuan and COVID-19_ Central Bank Digital Currencies and the New World of Money and Payment Systems.pdf"
6da3f80fe796,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.999995995993805,278,278,Template-based protein structure modeling using the RaptorX web server.pdf
85b595466109,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999949764942202,396,396,A novel deep learning approach to extract Chinese clinical entities for lung cancer screening and staging.pdf
a5d0a8ddc174,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999970436616884,322,322,Learning to generate naturalistic utterances using reviews in spoken dialogue systems.pdf
45fb5d5609c1,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999965048269824,254,254,Extracting Knowledge Entities from Sci-Tech Intelligence Resources Based on BiLSTM and Conditional Random Field.pdf
fd3d6180c1cd,8 - Novel Entities,SDG15,abstract_too_short<500,en,0.9999953987834972,225,225,Impact of including the plume rise of vegetation fires in numerical simulations of associated atmospheric pollutants.pdf
3cccc81ea50f,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999943417082752,333,333,Multimodal imaging features and genetic findings in Bietti crystalline dystrophy.pdf
b9f4f32eb3b9,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999954761168216,355,355,Systematic pan-cancer analysis of tumour purity.pdf
a3365d8ac9e9,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.999996127314009,121,121,Joint contrastive learning and belief rule base for named entity recognition in cybersecurity.pdf
4f485a5ad1d1,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999947018195696,481,481,Duplication 8q12_ confirmation of a novel recognizable phenotype with duane retraction syndrome and developmental delay.pdf
3eab23c34e54,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.999996849975438,449,449,A Novel Key Generation Method for Group-Based Physically Unclonable Function Designs.pdf
b2ed4e1b64dd,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999965421744682,446,446,Early repolarization associated with sudden death_ Insights from noninvasive electrocardiographic imaging.pdf
fc13b3b382fa,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999966604435924,296,296,"The Ideal of the West, the Reality of the East. Towards a New Poetics of Ottoman Modernity in the Novels of _Edebiyat-ı Cedide_.pdf"
f9349f2b4f80,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999974972096076,329,329,A Cybersecurity Knowledge Graph Completion Method for Penetration Testing.pdf
1a7bf2089b16,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999973822062892,457,457,Improving the Road and Traffic Control Prediction Based on Fuzzy Logic Approach in Multiple Intersections.pdf
09bad8f047e3,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.9999978381968712,184,184,"Scalable, efficient, and secure RFID with elliptic curve cryptosystem for Internet of Things in healthcare environment.pdf"
a550f5974272,8 - Novel Entities,No SDG,abstract_too_short<500,en,0.999997484857014,414,414,Click chemical assembly and validation of bio-functionalized superparamagnetic hybrid microspheres.pdf
689372350daa,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.999997507433844,195,195,Aerosol sources and their contribution to the chemical composition of aerosols in the Eastern Mediterranean Sea during summertime.pdf
630e24e42dc7,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999948865507032,276,276,Recurring flood distribution patterns related to short-term Holocene climatic variability.pdf
da7147677c12,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999957851645056,316,316,Indoor air pollution due to emissions from wood-burning stoves.pdf
5288a6ad8f03,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.999993844865488,235,235,Simulation of aerosol radiative effects over West Africa during DABEX and AMMA SOP-0.pdf
4b96efefd843,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999951196565712,190,190,Characterization and Source Apportionment of PM2.5 in an Urban Environment in Beijing.pdf
6be8780431da,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.999997526314796,338,338,Aerosol absorption has an underappreciated role in historical precipitation change.pdf
ac5a4d8cbacd,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999952905041792,372,372,Satellite observations of terrestrial water storage provide early warning information about drought and fire season severity in the Amazon.pdf
a5526d027d7f,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999952865629544,281,281,First long-term study of particle number size distributions and new particle formation events of regional aerosol in the North China Plain.pdf
9b6460ca5410,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.999998165690826,384,384,Analysis of Four Years of Global XCO2 Anomalies as Seen by Orbiting Carbon Observatory-2.pdf
00cc28feaf04,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.99999790928602,386,386,LIDAR obstacle warning and avoidance system for unmanned aerial vehicle sense-and-avoid.pdf
a5169d3f2cc3,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999959244532568,249,249,Protection against inhaled oxidants through scavenging of oxidized lipids by macrophage receptors MARCO and SR-AI_II.pdf
9dc90dff731e,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999969248758478,220,220,Seasonal variability of aerosol concentration and size distribution in Cape Verde using a continuous aerosol optical spectrometer.pdf
b91ed4d396c6,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999963573951988,355,355,"Magma volume, volatile emissions, and stratospheric aerosols from the 1815 eruption of Tambora.pdf"
5ff6f8d3fec5,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999969509766018,440,440,Comparison and complementary use of in situ and remote sensing aerosol measurements in the Athens Metropolitan Area.pdf
74048503ff8c,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999953598286562,235,235,Trends in the nonvolcanic component of stratospheric aerosol over the period 1971–2004.pdf
d4485b984b10,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999957163522116,262,262,Calibrated digital images of Campbell–Stokes recorder card archives for direct solar irradiance studies.pdf
1619f3546fa8,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999967905959511,335,335,"Scattering matrices of volcanic ash particles of Mount St. Helens, Redoubt, and Mount Spurr Volcanoes.pdf"
6cb3f2170843,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999958794359723,414,414,Unrealistically pristine air in the Arctic produced by current global scale models.pdf
f17d3a54912a,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999978518939164,385,385,Methyl halide emissions from savanna fires in southern Africa.pdf
a1fdf805cdae,9 - Atmospheric Aerosol Loading,No SDG,language_low_confidence:0.57,en,0.5714271488618973,1103,1103,Is PIXE still a useful technique for the analysis of atmospheric aerosols_ The LABEC experience.pdf
6a89c80a24f8,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999953070404304,235,235,Satellite climatology of African dust transport in the Mediterranean atmosphere.pdf
a2d7c6427ea6,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999967911131676,261,261,Atmospheric nitrous acid (HONO) at a rural coastal site in North China_ Seasonal variations and effects of biomass burning.pdf
ea1c763936e6,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999970604449409,178,178,A Simplified and Robust Surface Reflectance Estimation Method (SREM) for Use over Diverse Land Surfaces Using Multi-Sensor Data.pdf
bd9f05de8774,9 - Atmospheric Aerosol Loading,No SDG,abstract_too_short<500,en,0.9999955207714756,242,242,"Origin of dimethylsulfide, non‐sea‐salt sulfate, and methanesulfonic acid in eastern Antarctica.pdf"
